Identifiant_Station;Date;Time;Id; Voltage_Lithium ;Voltage_Extern;Temperature;Humidity;Wind_Speed;Wind_Dir;Pluvio;Co2;So2;Pyran;PPM1;PPM2.5;PPM4;PP10;;;;;;
15428359;03/02/2021;5:15:00;841; 3.89 ;12.21;21.99;45.16;593.25;3292;0;170.5;0;2233.37;11;14;15;30;;;;;;
15428359;03/02/2021;5:30:00;842; 3.89 ;12.21;22;45.28;593.5;3291.87;0;170.5;0;2231.62;9;13;16;nan;;;;;;
15428359;03/02/2021;5:45:00;843; 3.89 ;12.21;21.97;45.28;593.5;3291.87;0;170.5;0;2231.62;9;13;16;27;;;;;;
15428359;03/02/2021;6:00:00;844; 3.89 ;12.21;21.98;44.89;593.75;3292;0;170.88;0;2232.62;10;12;12;19;;;;;;
15428359;03/02/2021;6:00:00;844; 3.89 ;12.21;21.98;44.89;593.75;3292;0;170.88;0;2232.62;10;12;12;19;;;;;;
15428359;03/02/2021;6:15:00;845; 3.89 ;12.22;21.99;39.31;593.63;3292;0;170.88;0;2227.62;11;19;24;nan;;;;;;
15428359;03/02/2021;6:30:00;846; 3.89 ;12.22;21.85;36.72;593.63;3292;0;170.88;0;2227.62;12;19;24;46;;;;;;
15428359;03/02/2021;6:45:00;847; 3.89 ;12.22;21.85;38.86;593.38;3291.87;0;170.88;0;2224.87;11;16;23;41;;;;;;
15428359;03/02/2021;7:00:00;848; 3.89 ;12.21;21.92;41.12;593.88;3291.87;0;171.5;0;2232.25;14;17;21;27;;;;;;
15428359;03/02/2021;7:15:00;849; 3.89 ;12.21;22.01;44.99;593.63;3291.87;0;171.5;0;2232.25;11;18;21;52;;;;;;
15428359;03/02/2021;7:30:00;850; 3.89 ;12.23;22.17;48.3;592.75;3291.87;0;171.88;0;2245.75;12;17;19;nan;;;;;;
15428359;03/02/2021;7:45:00;851; 3.89 ;12.23;22.28;48.3;592.75;3291.87;0;171.88;0;2245.75;12;17;19;38;;;;;;
15428359;03/02/2021;8:00:00;852; 3.89 ;12.23;22.42;49.31;592.5;3291.75;0;172.25;0;2254.12;12;20;21;32;;;;;;
15428359;03/02/2021;8:00:00;852; 3.89 ;12.23;22.42;49.31;592.5;3291.75;0;172.25;0;2254.12;12;20;21;32;;;;;;
15428359;03/02/2021;8:15:00;853; 3.88 ;12.22;22.53;50.61;592;3291.62;0;172.25;0;2271.25;14;19;25;nan;;;;;;
15428359;03/02/2021;8:30:00;854; 3.88 ;12.22;22.68;50.21;592;3291.62;0;172.25;0;2271.25;14;19;25;50;;;;;;
15428359;03/02/2021;8:45:00;855; 3.88 ;12.22;22.8;50.52;591.63;3291.62;0;172.25;0;2278.87;15;19;20;33;;;;;;
15428359;03/02/2021;9:00:00;856; 3.88 ;12.21;22.92;50.69;591.63;3291.5;0;172.25;0;2294.25;12;17;20;32;;;;;;
15428359;03/02/2021;9:15:00;857; 3.88 ;12.21;23.02;51.15;591.25;3291.5;0;172.25;0;2294.25;12;18;20;28;;;;;;
15428359;03/02/2021;9:30:00;858; 3.88 ;12.22;23.13;50.35;590.63;3291.5;0;172.63;0;2307.37;14;17;18;nan;;;;;;
15428359;03/02/2021;9:45:00;859; 3.88 ;12.22;23.27;50.35;590.63;3291.5;0;172.63;0;2307.37;14;17;18;34;;;;;;
15428359;03/02/2021;10:00:00;860; 3.88 ;12.22;23.32;50.33;590.5;3291.37;0;172.38;0;2313.75;15;18;21;38;;;;;;
15428359;03/02/2021;10:00:00;860; 3.88 ;12.22;23.32;50.33;590.5;3291.37;0;172.38;0;2313.75;15;18;21;38;;;;;;
15428359;03/02/2021;10:15:00;861; 3.88 ;12.22;23.44;50.44;590.13;3291.25;0;173.38;0;2329.37;13;15;15;nan;;;;;;
15428359;03/02/2021;10:30:00;862; 3.88 ;12.22;23.59;50.78;590.13;3291.25;0;173.38;0;2329.37;12;15;15;28;;;;;;
15428359;03/02/2021;10:45:00;863; 3.88 ;12.21;23.67;50.54;589.5;3291.12;0;173.75;0;2336;13;18;18;23;;;;;;
15428359;03/02/2021;11:00:00;864; 3.87 ;12.2;23.81;50.33;589.13;3291.25;0;174;0;2353.5;11;15;19;23;;;;;;
15428359;03/02/2021;11:15:00;865; 3.87 ;12.2;23.96;50.61;589.13;3291.25;0;174;0;2353.5;9;13;16;20;;;;;;
15428359;03/02/2021;11:30:00;866; 3.87 ;12.22;24.1;50.36;588.38;3291.12;0;173.75;0;2371.5;14;16;23;nan;;;;;;
15428359;03/02/2021;11:45:00;867; 3.87 ;12.22;24.26;50.36;588.38;3291.12;0;173.75;0;2371.5;14;16;23;23;;;;;;
15428359;03/02/2021;12:00:00;868; 3.87 ;12.22;24.26;49.65;588;3291;0;173;0;2375.37;12;16;22;34;;;;;;
15428359;03/02/2021;12:00:00;868; 3.87 ;12.22;24.26;49.65;588;3291;0;173;0;2375.37;12;16;22;34;;;;;;
15428359;03/02/2021;12:15:00;869; 3.87 ;12.22;24.41;48.77;587.25;3290.87;0;175.13;0;2393.75;11;16;17;nan;;;;;;
15428359;03/02/2021;12:30:00;870; 3.87 ;12.22;24.63;47.69;587.25;3290.87;0;175.13;0;2393.75;10;16;17;32;;;;;;
15428359;03/02/2021;12:45:00;871; 3.87 ;12.22;24.81;46.8;587;3290.87;0;174.75;0;2404.75;11;16;20;36;;;;;;
15428359;03/02/2021;13:00:00;872; 3.87 ;12.22;24.98;46.39;586.63;3290.75;0;174.38;0;2421.5;14;18;26;37;;;;;;
15428359;03/02/2021;13:15:00;873; 3.87 ;12.22;25.13;45.92;586.13;3290.75;0;174.38;0;2421.5;10;13;19;24;;;;;;
15428359;03/02/2021;13:30:00;874; 3.87 ;12.22;25.14;45.72;585.5;3290.75;0;173.75;0;2433.75;11;16;19;nan;;;;;;
15428359;03/02/2021;13:45:00;875; 3.87 ;12.22;25.15;45.72;585.5;3290.75;0;173.75;0;2433.75;11;16;19;29;;;;;;
15428359;03/02/2021;14:00:00;876; 3.86 ;12.22;24.96;45.83;585.88;3290.75;0;172.38;0;2422.75;11;17;22;24;;;;;;
15428359;03/02/2021;14:00:00;876; 3.86 ;12.22;24.96;45.83;585.88;3290.75;0;172.38;0;2422.75;11;17;22;24;;;;;;
15428359;03/02/2021;14:15:00;877; 3.86 ;12.22;24.71;46.23;588;3290.87;0;171;0;2393.37;9;17;24;nan;;;;;;
15428359;03/02/2021;14:30:00;878; 3.86 ;12.22;24.47;46.66;588;3290.87;0;171;0;2393.37;13;17;24;31;;;;;;
15428359;03/02/2021;14:45:00;879; 3.86 ;12.22;24.22;47.06;588.75;3291;0;170.63;0;2381;11;16;17;31;;;;;;
15428359;03/02/2021;15:00:00;880; 3.86 ;12.22;24.04;47.52;588.75;3291.37;0;170.63;0;2336.5;13;19;26;56;;;;;;
15428359;03/02/2021;15:15:00;881; 3.86 ;12.22;23.51;44.25;589.63;3291.37;0;170.63;0;2336.5;17;23;37;66;;;;;;
15428359;03/02/2021;15:30:00;882; 3.86 ;12.22;23.13;46.27;591.25;3291.62;0;170.63;0;2292.37;16;24;27;nan;;;;;;
15428359;03/02/2021;15:45:00;883; 3.86 ;12.22;22.86;46.27;591.25;3291.62;0;170.63;0;2292.37;16;24;27;49;;;;;;
15428359;03/02/2021;16:00:00;884; 3.86 ;12.22;22.91;51.55;591.63;3291.75;0;170.63;0;2288.25;12;18;19;26;;;;;;
15428359;03/02/2021;16:00:00;884; 3.86 ;12.22;22.91;51.55;591.63;3291.75;0;170.63;0;2288.25;12;18;19;26;;;;;;
15428359;03/02/2021;16:15:00;885; 3.85 ;12.22;22.91;51.67;591.5;3291.75;0;170.5;0;2286.12;12;17;20;nan;;;;;;
15428359;03/02/2021;16:30:00;886; 3.85 ;12.22;22.87;51.96;591.5;3291.75;0;170.5;0;2286.12;13;17;20;31;;;;;;
15428359;03/02/2021;16:45:00;887; 3.86 ;12.22;22.8;52.01;591.38;3291.75;0;170.5;0;2281.37;12;15;17;28;;;;;;
15428359;03/02/2021;17:00:00;888; 3.85 ;12.21;22.73;52.38;591.88;3291.62;0;170.63;0;2271.62;14;19;20;32;;;;;;
15428359;03/02/2021;17:15:00;889; 3.85 ;12.21;22.67;52.25;592.13;3291.62;0;170.63;0;2271.62;13;16;19;32;;;;;;
15428359;03/02/2021;17:30:00;890; 3.85 ;12.22;22.58;52.6;592.88;3291.75;0;170.63;0;2262.87;14;19;21;nan;;;;;;
15428359;03/02/2021;17:45:00;891; 3.85 ;12.22;22.54;52.6;592.88;3291.75;0;170.63;0;2262.87;14;19;21;26;;;;;;
15428359;03/02/2021;18:00:00;892; 3.85 ;12.22;22.49;52.75;592.63;3291.87;0;170.63;0;2259.5;14;19;25;37;;;;;;
15428359;03/02/2021;18:00:00;892; 3.85 ;12.22;22.49;52.75;592.63;3291.87;0;170.63;0;2259.5;14;19;25;37;;;;;;
15428359;03/02/2021;18:15:00;893; 3.84 ;12.22;22.43;52.53;592.75;3292;0;170.63;0;2253;16;19;23;nan;;;;;;
15428359;03/02/2021;18:30:00;894; 3.84 ;12.22;22.4;52.3;592.75;3292;0;170.63;0;2253;14;19;23;32;;;;;;
15428359;03/02/2021;18:45:00;895; 3.84 ;12.21;22.34;52.54;593.13;3291.87;0;170.5;0;2249.62;16;19;21;28;;;;;;
15428359;03/02/2021;19:00:00;896; 3.84 ;12.21;22.33;51.94;593.13;3291.75;0;170.5;0;2243.12;12;19;20;25;;;;;;
15428359;03/02/2021;19:15:00;897; 3.84 ;12.21;22.21;52.37;593.38;3291.75;0;170.5;0;2243.12;13;18;21;29;;;;;;
15428359;03/02/2021;19:30:00;898; 3.84 ;12.22;22.2;52.61;593.63;3291.87;0;170.5;0;2239;14;20;22;nan;;;;;;
15428359;03/02/2021;19:45:00;899; 3.84 ;12.22;22.18;52.61;593.63;3291.87;0;170.5;0;2239;14;20;22;27;;;;;;
15428359;03/02/2021;20:00:00;900; 3.84 ;12.22;22.12;52.61;593.38;3292;0;170.5;0;2236;15;19;22;30;;;;;;
15428359;03/02/2021;20:00:00;900; 3.84 ;12.22;22.12;52.61;593.38;3292;0;170.5;0;2236;15;19;22;30;;;;;;
15428359;03/02/2021;20:15:00;901; 3.84 ;12.21;22.22;52.18;593.13;3291.87;0;170.63;0;2252.75;16;20;24;nan;;;;;;
15428359;03/02/2021;20:30:00;902; 3.84 ;12.21;22.41;51.83;593.13;3291.87;0;170.63;0;2252.75;16;20;24;30;;;;;;
15428359;03/02/2021;20:45:00;903; 3.84 ;12.22;22.62;51.92;592.75;3291.75;0;170.5;0;2264.75;16;20;21;22;;;;;;
15428359;03/02/2021;21:00:00;904; 3.84 ;12.21;22.77;52.2;592.13;3291.62;0;170.63;0;2285.37;14;18;22;32;;;;;;
15428359;03/02/2021;21:15:00;905; 3.84 ;12.21;22.92;52.4;591.63;3291.62;0;170.63;0;2285.37;12;16;16;22;;;;;;
15428359;03/02/2021;21:30:00;906; 3.83 ;12.21;23.04;52.82;591.38;3291.5;0;170.63;0;2302.25;15;18;19;nan;;;;;;
15428359;03/02/2021;21:45:00;907; 3.83 ;12.21;23.22;52.82;591.38;3291.5;0;170.63;0;2302.25;15;18;19;30;;;;;;
15428359;03/02/2021;22:00:00;908; 3.84 ;12.21;23.27;52.74;591;3291.62;0;170.63;0;2308.62;12;16;20;21;;;;;;
15428359;03/02/2021;22:00:00;908; 3.84 ;12.21;23.27;52.74;591;3291.62;0;170.63;0;2308.62;12;16;20;21;;;;;;
15428359;03/02/2021;22:15:00;909; 3.83 ;12.22;23.36;52.9;590.88;3291.37;0;170.63;0;2320.37;13;17;17;nan;;;;;;
15428359;03/02/2021;22:30:00;910; 3.83 ;12.22;23.42;52.91;590.88;3291.37;0;170.63;0;2320.37;14;17;17;18;;;;;;
15428359;03/02/2021;22:45:00;911; 3.83 ;12.23;23.54;52.8;590.5;3291.37;0;170.63;0;2322.87;15;18;18;24;;;;;;
15428359;03/02/2021;23:00:00;912; 3.83 ;12.2;23.35;53.72;590.88;3291.62;0;170.63;0;2307.62;12;18;19;30;;;;;;
15428359;03/02/2021;23:15:00;913; 3.83 ;12.2;23.16;54.66;591;3291.62;0;170.63;0;2307.62;12;16;20;29;;;;;;
15428359;03/02/2021;23:30:00;914; 3.83 ;12.22;23.01;55.21;591.38;3291.75;0;170.63;0;2288.87;11;16;18;nan;;;;;;
15428359;03/02/2021;23:45:00;915; 3.83 ;12.22;22.9;55.21;591.38;3291.75;0;170.63;0;2288.87;11;16;18;22;;;;;;
15428359;04/02/2021;0:00:00;916; 3.82 ;12.22;22.8;55.39;591.63;3291.62;0;170.5;0;2282.37;13;17;17;24;;;;;;
15428359;04/02/2021;0:00:00;916; 3.82 ;12.22;22.8;55.39;591.63;3291.62;0;170.5;0;2282.37;13;17;17;24;;;;;;
15428359;04/02/2021;0:15:00;917; 3.82 ;12.23;22.71;55.22;592;3291.75;0;170.5;0;2270.37;12;16;20;nan;;;;;;
15428359;04/02/2021;0:30:00;918; 3.82 ;12.23;22.61;54.99;592;3291.75;0;170.5;0;2270.37;12;16;20;34;;;;;;
15428359;04/02/2021;0:45:00;919; 3.82 ;12.22;22.55;54.3;592.25;3291.87;0;170.5;0;2264.87;13;18;23;29;;;;;;
15428359;04/02/2021;1:00:00;920; 3.82 ;12.21;22.45;54.22;592.75;3291.87;0;170.5;0;2255.37;13;18;23;23;;;;;;
15428359;04/02/2021;1:15:00;921; 3.82 ;12.21;22.4;54.64;592.88;3291.87;0;170.5;0;2255.37;15;19;23;32;;;;;;
15428359;04/02/2021;1:30:00;922; 3.82 ;12.22;22.33;55.37;592.63;3291.75;0;170.63;0;2256.12;13;18;19;nan;;;;;;
15428359;04/02/2021;1:45:00;923; 3.82 ;12.22;22.49;55.37;592.63;3291.75;0;170.63;0;2256.12;13;18;19;34;;;;;;
15428359;04/02/2021;2:00:00;924; 3.82 ;12.22;22.37;55.83;592.75;3291.87;0;170.5;0;2252.87;11;15;17;30;;;;;;
15428359;04/02/2021;2:00:00;924; 3.82 ;12.22;22.37;55.83;592.75;3291.87;0;170.5;0;2252.87;11;15;17;30;;;;;;
15428359;04/02/2021;2:15:00;925; 3.82 ;12.21;22.32;55.93;593.13;3291.87;0;170.5;0;2246.87;13;15;17;nan;;;;;;
15428359;04/02/2021;2:30:00;926; 3.82 ;12.21;22.26;55.99;593.13;3291.87;0;170.5;0;2246.87;11;15;17;28;;;;;;
15428359;04/02/2021;2:45:00;927; 3.82 ;12.2;22.22;56.48;593.25;3291.87;0;170.5;0;2243.12;13;17;17;30;;;;;;
15428359;04/02/2021;3:00:00;928; 3.81 ;12.22;22.3;55.94;593.38;3291.75;0;170.63;0;2246.62;11;15;16;21;;;;;;
15428359;04/02/2021;3:15:00;929; 3.81 ;12.22;22.29;55.9;593.25;3291.75;0;170.63;0;2246.62;12;15;16;20;;;;;;
15428359;04/02/2021;3:30:00;930; 3.81 ;12.21;22.24;55.73;593.5;3292;0;170.5;0;2237.62;11;16;17;nan;;;;;;
15428359;04/02/2021;3:45:00;931; 3.81 ;12.21;22.13;55.73;593.5;3292;0;170.5;0;2237.62;11;16;17;24;;;;;;
15428359;04/02/2021;4:00:00;932; 3.81 ;12.21;22.11;55.69;593.75;3292.12;0;170.5;0;2233.5;14;18;21;24;;;;;;
15428359;04/02/2021;4:00:00;932; 3.81 ;12.21;22.11;55.69;593.75;3292.12;0;170.5;0;2233.5;14;18;21;24;;;;;;
15428359;04/02/2021;4:15:00;933; 3.81 ;12.22;22.22;55.27;593.25;3291.87;0;170.5;0;2238.87;11;13;14;nan;;;;;;
15428359;04/02/2021;4:30:00;934; 3.81 ;12.22;22.13;55.35;593.25;3291.87;0;170.5;0;2238.87;11;13;14;22;;;;;;
15428359;04/02/2021;4:45:00;935; 3.81 ;12.22;22.02;55.15;593.63;3291.87;0;170.5;0;2232.75;13;18;18;19;;;;;;
15428359;04/02/2021;5:00:00;936; 3.81 ;12.22;22.13;54.86;593.75;3292;0;170.5;0;2237.5;12;16;17;33;;;;;;
15428359;04/02/2021;5:15:00;937; 3.81 ;12.22;22.15;55.42;593.5;3292;0;170.5;0;2237.5;10;13;13;18;;;;;;
15428359;04/02/2021;5:30:00;938; 3.81 ;12.21;22.08;55.86;593.25;3292;0;170.5;0;2230.87;9;12;17;nan;;;;;;
15428359;04/02/2021;5:45:00;939; 3.81 ;12.21;22.01;55.86;593.25;3292;0;170.5;0;2230.87;9;12;17;17;;;;;;
15428359;04/02/2021;6:00:00;940; 3.80 ;12.21;22.01;55.49;593.88;3292.12;0;170.5;0;2228.37;9;13;17;24;;;;;;
15428359;04/02/2021;6:00:00;940; 3.80 ;12.21;22.01;55.49;593.88;3292.12;0;170.5;0;2228.37;9;13;17;24;;;;;;
15428359;04/02/2021;6:15:00;941; 3.80 ;12.2;22.08;56.09;593.88;3292;0;170.5;0;2230.25;9;14;15;nan;;;;;;
15428359;04/02/2021;6:30:00;942; 3.80 ;12.2;22.02;55.77;593.88;3292;0;170.5;0;2230.25;12;14;15;16;;;;;;
15428359;04/02/2021;6:45:00;943; 3.80 ;12.22;21.98;56.16;593.5;3291.87;0;170.5;0;2227.5;12;14;14;18;;;;;;
15428359;04/02/2021;7:00:00;944; 3.80 ;12.2;22.14;55.85;593.75;3291.87;0;170.5;0;2236.62;9;12;16;19;;;;;;
15428359;04/02/2021;7:15:00;945; 3.80 ;12.2;22.12;55.29;593.63;3291.87;0;170.5;0;2236.62;12;15;21;24;;;;;;
15428359;04/02/2021;7:30:00;946; 3.80 ;12.21;22.14;54.61;593.38;3292;0;170.5;0;2237;13;16;17;nan;;;;;;
15428359;04/02/2021;7:45:00;947; 3.80 ;12.21;22.13;54.61;593.38;3292;0;170.5;0;2237;13;16;17;23;;;;;;
15428359;04/02/2021;8:00:00;948; 3.80 ;12.21;22.2;54.22;593.38;3291.75;0;170.5;0;2241.75;10;15;16;19;;;;;;
15428359;04/02/2021;8:00:00;948; 3.80 ;12.21;22.2;54.22;593.38;3291.75;0;170.5;0;2241.75;10;15;16;19;;;;;;
15428359;04/02/2021;8:15:00;949; 3.80 ;12.21;22.18;54.12;592.75;3291.87;0;170.88;0;2244;9;15;16;nan;;;;;;
15428359;04/02/2021;8:30:00;950; 3.80 ;12.21;22.21;54.03;592.75;3291.87;0;170.88;0;2244;10;15;16;24;;;;;;
15428359;04/02/2021;8:45:00;951; 3.79 ;12.21;22.28;53.88;592.75;3291.87;0;171.25;0;2247.62;11;14;17;27;;;;;;
15428359;04/02/2021;9:00:00;952; 3.79 ;12.2;22.46;53.59;592.88;3291.75;0;172.25;0;2262.87;11;13;13;28;;;;;;
15428359;04/02/2021;9:15:00;953; 3.79 ;12.2;22.56;55.91;592.25;3291.75;0;172.25;0;2262.87;14;19;20;36;;;;;;
15428359;04/02/2021;9:30:00;954; 3.79 ;12.22;22.68;56.63;591.75;3291.62;0;170.88;0;2269.87;15;20;24;nan;;;;;;
15428359;04/02/2021;9:45:00;955; 3.79 ;12.22;22.62;56.63;591.75;3291.62;0;170.88;0;2269.87;15;20;24;38;;;;;;
15428359;04/02/2021;10:00:00;956; 3.79 ;12.22;22.74;56.12;591.63;3291.62;0;171.88;0;2273;12;16;17;23;;;;;;
15428359;04/02/2021;10:00:00;956; 3.79 ;12.22;22.74;56.12;591.63;3291.62;0;171.88;0;2273;12;16;17;23;;;;;;
15428359;04/02/2021;10:15:00;957; 3.79 ;12.22;22.78;56.22;591.5;3291.62;0;171.25;0;2286.87;12;16;20;nan;;;;;;
15428359;04/02/2021;10:30:00;958; 3.79 ;12.22;22.93;55.25;591.5;3291.62;0;171.25;0;2286.87;12;16;20;27;;;;;;
15428359;04/02/2021;10:45:00;959; 3.79 ;12.21;22.91;50.28;591.38;3291.62;0;171;0;2286.12;16;21;26;37;;;;;;
15428359;04/02/2021;11:00:00;960; 3.79 ;12.21;22.75;53.98;591.13;3291.62;0;171.88;0;2274.5;14;19;20;36;;;;;;
15428359;04/02/2021;11:15:00;961; 3.79 ;12.21;22.65;58.35;591.5;3291.62;0;171.88;0;2274.5;14;18;18;31;;;;;;
15428359;04/02/2021;11:30:00;962; 3.78 ;12.21;22.42;57.07;592.63;3291.87;0;170.5;0;2247.62;17;22;23;nan;;;;;;
15428359;04/02/2021;11:45:00;963; 3.78 ;12.21;22.1;57.07;592.63;3291.87;0;170.5;0;2247.62;17;22;23;33;;;;;;
15428359;04/02/2021;12:00:00;964; 3.78 ;12.21;21.94;57.33;593;3292;0;170.5;0;2233.25;15;21;25;31;;;;;;
15428359;04/02/2021;12:00:00;964; 3.78 ;12.21;21.94;57.33;593;3292;0;170.5;0;2233.25;15;21;25;31;;;;;;
15428359;04/02/2021;12:15:00;965; 3.79 ;12.22;22.22;56.04;592.75;3291.87;0;170.5;0;2258.12;14;17;20;nan;;;;;;
15428359;04/02/2021;12:30:00;966; 3.79 ;12.22;22.46;55.46;592.75;3291.87;0;170.5;0;2258.12;12;17;20;24;;;;;;
15428359;04/02/2021;12:45:00;967; 3.78 ;12.21;22.72;55.75;592;3291.62;0;170.5;0;2273.62;12;16;18;21;;;;;;
15428359;04/02/2021;13:00:00;968; 3.78 ;12.21;22.57;51.79;591.63;3291.75;0;170.63;0;2256.75;15;19;20;24;;;;;;
15428359;04/02/2021;13:15:00;969; 3.78 ;12.21;22.16;52.18;592.13;3291.75;0;170.63;0;2256.75;18;23;29;41;;;;;;
15428359;04/02/2021;13:30:00;970; 3.78 ;12.22;22.38;53.13;591.38;3291.62;0;170.63;0;2288.37;14;16;16;nan;;;;;;
15428359;04/02/2021;13:45:00;971; 3.78 ;12.22;23.14;53.13;591.38;3291.62;0;170.63;0;2288.37;14;16;16;32;;;;;;
15428359;04/02/2021;14:00:00;972; 3.78 ;12.22;23.49;53.46;590.63;3291.5;0;170.63;0;2314.12;12;15;16;17;;;;;;
15428359;04/02/2021;14:00:00;972; 3.78 ;12.22;23.49;53.46;590.63;3291.5;0;170.63;0;2314.12;12;15;16;17;;;;;;
15428359;04/02/2021;14:15:00;973; 3.78 ;12.21;23.72;53.36;590;3291.37;0;170.63;0;2335.37;12;17;17;nan;;;;;;
15428359;04/02/2021;14:30:00;974; 3.78 ;12.21;23.68;53.77;590;3291.37;0;170.63;0;2335.37;14;17;17;21;;;;;;
15428359;04/02/2021;14:45:00;975; 3.78 ;12.22;23.76;54.28;589.75;3291.5;0;170.63;0;2338.75;12;15;15;16;;;;;;
15428359;04/02/2021;15:00:00;976; 3.78 ;12.22;23.8;54.78;589.75;3291.37;0;170.63;0;2343.62;14;16;19;20;;;;;;
15428359;04/02/2021;15:15:00;977; 3.78 ;12.22;23.82;54.29;589.63;3291.37;0;170.63;0;2343.62;12;15;16;22;;;;;;
15428359;04/02/2021;15:30:00;978; 3.77 ;12.21;23.76;54.41;589.75;3291.37;0;170.63;0;2343.25;15;18;21;nan;;;;;;
15428359;04/02/2021;15:45:00;979; 3.77 ;12.21;23.79;54.41;589.75;3291.37;0;170.63;0;2343.25;15;18;21;37;;;;;;
15428359;04/02/2021;16:00:00;980; 3.77 ;12.21;23.78;54.56;589.88;3291.5;0;170.63;0;2342.12;12;14;17;20;;;;;;
15428359;04/02/2021;16:00:00;980; 3.77 ;12.21;23.78;54.56;589.88;3291.5;0;170.63;0;2342.12;12;14;17;20;;;;;;
15428359;04/02/2021;16:15:00;981; 3.77 ;12.22;23.6;55.03;591.25;3291.5;0;170.63;0;2319.5;13;17;23;nan;;;;;;
15428359;04/02/2021;16:30:00;982; 3.77 ;12.22;23.42;55.35;591.25;3291.5;0;170.63;0;2319.5;12;17;23;34;;;;;;
15428359;04/02/2021;16:45:00;983; 3.77 ;12.21;23.22;55.85;591.5;3291.75;0;170.63;0;2305.5;11;14;14;21;;;;;;
15428359;04/02/2021;17:00:00;984; 3.77 ;12.22;23.08;56.11;591.25;3291.87;0;170.5;0;2284.25;15;19;20;23;;;;;;
15428359;04/02/2021;17:15:00;985; 3.77 ;12.22;22.94;56.34;591.38;3291.87;0;170.5;0;2284.25;14;15;17;22;;;;;;
15428359;04/02/2021;17:30:00;986; 3.77 ;12.21;22.81;56.42;592.38;3291.75;0;170.5;0;2270.12;15;18;19;nan;;;;;;
15428359;04/02/2021;17:45:00;987; 3.77 ;12.21;22.68;56.42;592.38;3291.75;0;170.5;0;2270.12;15;18;19;26;;;;;;
15428359;04/02/2021;18:00:00;988; 3.76 ;12.21;22.64;56.44;593;3292;0;170.5;0;2263;14;17;18;27;;;;;;
15428359;04/02/2021;18:00:00;988; 3.76 ;12.21;22.64;56.44;593;3292;0;170.5;0;2263;14;17;18;27;;;;;;
15428359;04/02/2021;18:15:00;989; 3.76 ;12.22;22.5;56.95;593.13;3292;0;170.63;0;2251;14;16;17;nan;;;;;;
15428359;04/02/2021;18:30:00;990; 3.76 ;12.22;22.42;57.03;593.13;3292;0;170.63;0;2251;13;16;17;24;;;;;;
15428359;04/02/2021;18:45:00;991; 3.77 ;12.21;22.3;57.23;592.88;3292;0;170.63;0;2247.37;14;16;17;31;;;;;;
15428359;04/02/2021;19:00:00;992; 3.76 ;12.21;22.48;57.8;592.5;3291.87;0;170.63;0;2271.75;15;20;27;30;;;;;;
15428359;04/02/2021;19:15:00;993; 3.76 ;12.21;22.65;57.34;592;3291.87;0;170.63;0;2271.75;13;18;22;35;;;;;;
15428359;04/02/2021;19:30:00;994; 3.77 ;12.21;22.84;56.5;591.63;3291.75;0;170.63;0;2296.25;12;16;17;nan;;;;;;
15428359;04/02/2021;19:45:00;995; 3.77 ;12.21;23.01;56.5;591.63;3291.75;0;170.63;0;2296.25;12;16;17;18;;;;;;
15428359;04/02/2021;20:00:00;996; 3.76 ;12.21;23.17;56.22;591.13;3291.5;0;170.63;0;2306.5;13;17;20;23;;;;;;
15428359;04/02/2021;20:00:00;996; 3.76 ;12.21;23.17;56.22;591.13;3291.5;0;170.63;0;2306.5;13;17;20;23;;;;;;
15428359;04/02/2021;20:15:00;997; 3.76 ;12.21;23.3;55.99;590.25;3291.5;0;170.63;0;2324.87;15;18;18;nan;;;;;;
15428359;04/02/2021;20:30:00;998; 3.76 ;12.21;23.45;55.82;590.25;3291.5;0;170.63;0;2324.87;15;18;18;26;;;;;;
15428359;04/02/2021;20:45:00;999; 3.76 ;12.22;23.54;55.71;590.25;3291.37;0;170.63;0;2330.25;12;15;15;16;;;;;;
15428359;04/02/2021;21:00:00;1000; 3.76 ;12.22;23.65;55.6;590;3291.5;0;170.75;0;2341.87;12;16;19;26;;;;;;
15428359;04/02/2021;21:15:00;1001; 3.76 ;12.22;23.72;55.46;590;3291.5;0;170.75;0;2341.87;11;14;14;15;;;;;;
15428359;04/02/2021;21:30:00;1002; 3.76 ;12.22;23.83;55.2;589.38;3291.37;0;170.63;0;2350.5;11;14;14;nan;;;;;;
15428359;04/02/2021;21:45:00;1003; 3.76 ;12.22;23.87;55.2;589.38;3291.37;0;170.63;0;2350.5;11;14;14;15;;;;;;
15428359;04/02/2021;22:00:00;1004; 3.76 ;12.22;23.94;55.02;589.38;3291.37;0;170.63;0;2354.87;13;16;17;21;;;;;;
15428359;04/02/2021;22:00:00;1004; 3.76 ;12.22;23.94;55.02;589.38;3291.37;0;170.63;0;2354.87;13;16;17;21;;;;;;
15428359;04/02/2021;22:15:00;1005; 3.75 ;12.22;23.96;54.75;589.63;3291.37;0;170.63;0;2346.75;15;14;14;nan;;;;;;
15428359;04/02/2021;22:30:00;1006; 3.75 ;12.22;23.78;55.04;589.63;3291.37;0;170.63;0;2346.75;11;14;14;17;;;;;;
15428359;04/02/2021;22:45:00;1007; 3.75 ;12.21;23.55;55.06;591.13;3291.5;0;170.63;0;2326.75;11;14;14;17;;;;;;
15428359;04/02/2021;23:00:00;1008; 3.75 ;12.21;23.24;55.54;591;3291.62;0;170.63;0;2291;12;16;16;19;;;;;;
